loan_status,term,home_ownership,emp_length,verification_status,installment,monthly_inc,PaymentToIncome,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
1,36,2,0,1,206.79,4558.333333333333,0.04536526508226691,9.61,0,1,10,0,4360,0.89,22
1,36,2,1,3,248.78,2333.3333333333335,0.10661999999999999,15.21,0,1,9,0,1635,0.272,12
1,36,2,0,1,141.71,2500.0,0.056684000000000005,3.2,0,0,10,0,3461,0.39799999999999996,11
1,60,3,6,1,242.75,8500.0,0.028558823529411765,8.09,0,0,9,0,2875,0.062,22
1,36,3,10,2,186.67,3750.0,0.049778666666666666,27.73,0,1,15,0,25952,0.402,33
1,36,2,6,1,260.93,2500.0,0.104372,17.56,1,0,14,0,12183,0.375,24
1,60,2,6,2,512.63,5750.0,0.08915304347826086,24.57,0,1,11,0,31755,0.7559999999999999,33
1,36,2,0,1,486.62,3750.0,0.12976533333333334,13.57,0,0,7,0,15174,0.5720000000000001,15
1,36,3,10,3,112.65,7750.0,0.014535483870967742,5.05,0,0,9,0,9888,0.599,10
1,36,2,0,3,123.52,2200.0,0.05614545454545455,12.59,0,0,4,0,1990,0.995,8
1,36,3,6,1,152.09,2916.6666666666665,0.05214514285714286,14.37,0,0,17,0,2550,0.113,59
1,60,3,7,1,277.49,5667.0,0.048965943179812954,19.55,0,1,11,0,7661,0.41600000000000004,24
1,60,3,6,1,214.3,3167.0,0.06766656141458795,8.08,0,1,7,0,6099,0.29100000000000004,11
1,36,2,8,2,351.58,7083.333333333333,0.049634823529411766,8.6,0,2,12,0,9132,0.365,19
1,36,4,1,3,533.98,5000.0,0.106796,3.46,1,0,8,0,3590,0.374,47
1,60,3,0,2,587.69,11250.0,0.05223911111111112,4.5,1,0,19,0,20911,0.185,43
1,36,2,2,1,213.24,3000.0,0.07108,14.47,0,0,3,0,6782,0.997,5
1,36,2,2,1,104.49,3559.0,0.02935937060972183,1.69,0,1,3,0,2071,0.828,3
1,36,2,3,1,261.88,3750.0,0.06983466666666667,4.93,0,3,11,0,5706,0.215,63
1,36,2,5,2,312.82,5000.0,0.062564,18.88,0,3,12,0,7907,0.56,38
1,36,2,4,2,511.14,3750.0,0.136304,6.72,0,0,8,0,14244,0.29600000000000004,12
1,36,2,4,2,414.11,2933.0,0.14118990794408456,23.08,0,1,9,0,19650,0.5710000000000001,14
0,36,3,5,3,296.75,2916.6666666666665,0.10174285714285715,6.93,0,0,5,0,7254,0.654,12
1,36,2,0,3,495.21,8333.333333333334,0.05942519999999999,23.7,0,2,9,0,30929,0.659,31
1,36,3,10,1,229.2,4833.0,0.04742396027312228,9.35,0,1,10,0,3392,0.092,30
1,36,2,2,3,46.16,1200.0,0.03846666666666666,23.92,0,3,5,0,11666,0.474,9
1,60,2,10,1,257.63,2500.0,0.103052,22.28,0,0,11,0,9850,0.532,20
1,36,2,10,3,48.66,2250.0,0.021626666666666666,5.38,0,0,2,0,0,0.0,17
1,36,4,6,1,101.97,1000.0,0.10197,2.4,0,1,3,0,1219,0.609,7
1,60,3,3,2,437.63,3376.5,0.12961054346216497,10.16,0,0,7,0,17054,0.45,15
0,36,2,3,3,283.04,3000.0,0.09434666666666668,0.47,0,3,4,0,4331,0.7340000000000001,4
1,36,3,6,3,315.4,6916.666666666667,0.045599999999999995,6.1,0,1,7,0,3082,0.10400000000000001,14
1,36,2,5,2,171.49,3500.0,0.04899714285714286,3.23,0,2,6,0,7812,0.311,11
1,36,4,10,1,570.63,5512.5,0.1035156462585034,22.75,0,0,12,0,26146,0.762,36
1,60,3,6,2,155.09,2166.25,0.0715937680323139,24.68,0,3,8,0,9646,0.72,26
1,36,2,3,1,218.97,5000.0,0.043794,12.74,0,0,9,0,5866,0.667,18
1,36,3,5,3,353.16,7583.333333333333,0.046570549450549455,8.44,0,0,12,0,1877,0.289,24
1,36,3,5,2,806.57,11000.0,0.07332454545454546,20.55,0,0,15,0,52349,0.6679999999999999,47
1,60,2,1,1,281.62,3083.3333333333335,0.09133621621621621,17.77,0,0,6,0,12242,0.927,8
1,60,3,8,2,525.48,6667.0,0.07881805909704515,9.06,0,1,8,0,21747,0.58,21
1,36,2,1,2,344.44,4483.0,0.0768324782511711,19.63,0,3,16,0,9020,0.644,47
1,36,2,10,2,64.53,4300.0,0.015006976744186046,13.53,0,1,9,0,6444,0.708,18
1,36,2,0,2,387.15,5666.666666666667,0.0683205882352941,19.69,0,3,16,0,11917,0.462,34
1,36,2,7,1,190.63,3500.0,0.054465714285714284,21.2,0,2,7,1,8706,0.326,14
0,36,3,10,1,105.42,4833.333333333333,0.02181103448275862,3.97,1,1,9,0,6405,0.736,19
1,36,2,1,3,130.95,3798.0,0.034478672985781986,7.66,0,0,6,0,4027,0.253,20
1,36,2,10,1,154.66,2000.0,0.07733,24.9,1,1,10,0,4946,0.196,22
1,36,2,8,1,248.89,8750.0,0.028444571428571427,6.06,0,0,7,0,12472,0.302,12
1,36,2,2,2,672.15,14166.666666666666,0.04744588235294118,21.66,0,0,16,0,75461,0.955,40
1,36,3,10,1,186.81,5000.0,0.037362,12.92,0,0,8,0,6475,0.322,18
1,36,2,2,1,250.33,6250.0,0.0400528,8.7,0,1,6,0,8144,0.5539999999999999,16
1,36,3,5,2,536.84,6333.333333333333,0.0847642105263158,7.14,1,0,5,0,10160,0.40299999999999997,18
1,36,3,10,3,90.48,5833.333333333333,0.015510857142857144,13.94,0,0,9,0,4062,0.126,23
1,36,3,10,1,100.4,4992.0,0.02011217948717949,7.97,2,1,6,0,24876,0.8640000000000001,20
1,36,2,0,3,262.33,2250.0,0.1165911111111111,7.16,0,1,4,0,5472,0.8420000000000001,6
1,60,3,10,3,356.15,5125.0,0.06949268292682927,20.21,0,1,16,0,16882,0.324,38
1,36,3,10,1,751.02,6250.0,0.1201632,23.92,0,0,8,0,13236,0.613,26
1,36,2,0,1,514.59,8333.333333333334,0.0617508,1.09,0,0,4,0,3098,0.72,5
0,60,2,0,3,293.82,2916.6666666666665,0.10073828571428571,22.9,0,1,12,0,14881,0.6990000000000001,29
1,36,3,3,1,192.57,25000.0,0.0077028,5.74,0,0,10,1,132103,0.142,32
1,36,3,4,2,689.89,7500.0,0.09198533333333334,18.17,0,1,11,0,21132,0.695,23
1,36,3,4,1,292.01,8000.0,0.03650125,1.6,0,1,7,0,618,0.063,11
1,36,2,10,3,228.02,7083.333333333333,0.03219105882352941,5.22,0,0,8,0,17101,0.961,22
1,36,2,0,3,361.18,2916.6666666666665,0.12383314285714286,17.76,0,2,8,0,7960,0.997,17
1,60,2,5,3,628.2,15000.0,0.04188,10.25,0,0,6,0,35998,0.9229999999999999,22
1,36,3,5,1,260.36,7239.583333333333,0.03596339568345324,6.64,0,0,5,0,6291,0.8490000000000001,11
1,36,3,0,2,870.85,9166.666666666666,0.09500181818181819,0.44,0,0,10,0,2029,0.043,35
1,36,3,10,2,400.99,2916.6666666666665,0.13748228571428572,18.51,0,0,10,0,8198,0.757,13
1,36,3,1,1,368.45,7750.0,0.047541935483870965,6.88,1,0,6,0,789,0.069,19
1,36,3,4,1,79.56,6500.0,0.012240000000000001,19.51,1,0,12,0,17974,0.62,50
1,60,2,10,1,173.9,1900.0,0.09152631578947369,17.16,0,0,9,0,10976,0.45899999999999996,19
1,60,3,0,3,340.14,8333.333333333334,0.04081679999999999,5.48,0,1,5,0,2094,0.276,7
1,36,3,2,1,346.62,8916.666666666666,0.038873271028037386,9.41,0,0,15,0,4229,0.071,32
1,60,2,4,3,323.06,2451.0,0.13180742554059569,23.79,0,0,6,0,17767,0.586,33
1,36,2,8,1,164.85,4000.0,0.0412125,14.57,0,0,16,0,7479,0.42700000000000005,20
1,36,2,10,3,367.13,5416.666666666667,0.06777784615384615,24.57,0,1,10,0,15719,0.909,14
1,36,3,9,1,186.61,5833.333333333333,0.03199028571428572,14.66,0,0,12,0,7961,0.198,22
1,36,3,2,3,161.32,5600.0,0.028807142857142858,23.66,0,3,10,0,8956,0.43700000000000006,31
1,36,3,0,3,90.99,3916.6666666666665,0.023231489361702128,18.51,0,1,9,0,7709,0.177,25
1,36,2,4,1,78.21,4583.333333333333,0.017064,23.04,0,0,15,0,18885,0.377,42
1,36,3,10,2,425.55,4250.0,0.10012941176470588,23.27,0,0,11,0,10634,0.36,36
1,36,3,2,2,497.02,5833.333333333333,0.08520342857142857,12.75,0,1,32,0,65335,0.669,62
1,60,3,10,1,665.8,14000.0,0.04755714285714285,6.39,0,0,7,0,3936,0.539,14
1,36,2,0,3,42.02,2917.0,0.014405210833047653,4.53,0,1,3,0,3814,0.5529999999999999,3
1,36,2,3,3,172.82,5000.0,0.034564,11.6,0,1,5,0,1630,0.9359999999999999,9
1,36,3,5,3,332.1,2916.6666666666665,0.11386285714285715,12.72,0,0,9,0,9137,0.795,13
1,36,3,10,1,570.56,7766.666666666667,0.073462660944206,24.23,0,1,15,0,18573,0.519,26
1,36,4,5,3,141.21,3000.0,0.04707,20.83,0,2,4,0,364,0.728,9
1,36,3,10,1,186.66,6265.083333333333,0.02979369787579309,18.31,0,0,11,0,26463,0.376,30
1,36,2,5,1,154.37,2666.6666666666665,0.05788875,24.26,0,0,8,0,15465,0.42200000000000004,21
1,36,2,1,1,90.48,3000.0,0.030160000000000003,9.8,0,0,11,0,140,0.002,36
0,60,3,4,2,441.97,5416.666666666667,0.08159446153846153,16.36,0,0,15,0,17151,0.45899999999999996,29
1,36,3,10,1,130.54,4166.666666666667,0.0313296,15.5,2,0,9,0,10979,0.37200000000000005,37
1,36,4,10,2,246.07,4200.0,0.05858809523809524,8.05,0,1,5,0,7800,0.743,17
1,36,3,0,1,152.18,4000.0,0.038045,4.88,0,0,7,0,167,0.013000000000000001,22
1,36,4,0,1,93.66,2000.0,0.04683,24.55,0,0,7,0,20594,0.38299999999999995,26
1,36,2,10,2,409.89,3508.0,0.11684435575826682,19.27,0,1,13,0,11260,0.509,28
0,60,3,4,2,321.98,3333.3333333333335,0.096594,17.28,0,1,18,0,25468,0.816,39
1,36,3,0,1,525.03,9416.666666666666,0.055755398230088495,13.12,0,0,29,0,50910,0.326,65
1,36,4,2,3,82.69,2300.0,0.03595217391304348,1.48,0,0,2,0,376,0.289,3
1,36,4,5,1,329.12,13583.333333333334,0.024229693251533742,1.23,0,0,15,0,8271,0.25,17
1,36,3,10,1,223.26,7333.333333333333,0.030444545454545453,13.28,3,3,10,0,12672,0.21,35
1,36,3,10,1,37.22,3400.0,0.010947058823529412,4.09,1,0,6,0,1387,0.152,15
1,36,2,0,1,202.83,3750.0,0.054088000000000004,20.78,0,0,14,0,4488,0.373,24
1,36,3,8,1,243.81,4333.0,0.05626817447495961,7.82,0,3,13,0,5911,0.209,22
1,36,4,0,3,152.69,1600.0,0.09543125,19.56,0,1,7,0,12070,0.6779999999999999,9
1,36,2,6,1,250.25,3200.0,0.078203125,9.69,0,0,4,0,11279,0.517,5
0,36,2,2,1,174.08,10500.0,0.01657904761904762,12.13,0,2,7,0,30995,0.826,16
1,36,3,10,1,359.74,4500.0,0.07994222222222222,18.69,0,2,13,0,11427,0.292,32
1,36,2,3,1,127.83,5083.333333333333,0.02514688524590164,8.92,0,0,7,0,4228,0.129,16
0,60,2,7,1,348.01,2981.3025,0.11673085840836346,12.98,0,0,2,0,15780,0.986,5
1,36,2,3,1,201.8,4833.333333333333,0.04175172413793104,18.12,0,1,6,0,6184,0.8590000000000001,11
1,60,2,6,1,287.25,6000.0,0.047875,17.87,0,1,11,0,6362,0.649,21
1,36,3,1,1,194.71,2250.0,0.08653777777777778,21.78,0,3,6,0,1815,0.605,8
1,36,3,7,3,824.29,25000.0,0.0329716,11.78,0,0,14,0,37719,0.642,32
0,36,2,4,2,385.14,3583.3333333333335,0.10748093023255813,22.02,0,0,8,0,22486,0.266,26
1,36,3,8,1,124.77,4272.25,0.02920475159459301,18.07,0,0,6,0,3832,0.066,14
0,36,3,10,1,450.98,6375.0,0.07074196078431373,0.0,0,1,7,0,0,0.0,18
1,36,2,2,1,250.33,6000.0,0.04172166666666667,6.4,0,2,5,0,19531,0.451,9
1,36,3,3,2,314.73,4136.083333333333,0.07609372796325027,11.56,2,0,19,0,6353,0.27399999999999997,21
1,36,2,10,1,168.92,4500.0,0.037537777777777774,21.27,0,0,8,0,19843,0.599,38
1,36,3,10,3,549.8,11666.666666666666,0.047125714285714285,10.6,0,0,14,0,22912,0.495,28
0,36,2,8,2,464.94,2916.6666666666665,0.159408,19.68,0,2,6,0,2552,0.359,7
1,36,4,1,2,601.48,6250.0,0.0962368,12.51,0,2,9,0,14810,0.6609999999999999,27
1,36,2,3,1,311.02,5769.0,0.053912289824926324,13.38,0,0,8,0,9079,0.43200000000000005,17
1,36,4,1,2,553.88,25000.0,0.0221552,9.61,1,2,5,0,51911,0.93,34
1,36,2,0,2,750.97,5000.0,0.150194,10.16,0,0,9,0,24071,0.7340000000000001,17
1,36,2,3,3,192.57,6500.0,0.029626153846153844,1.8,0,1,8,0,4140,0.174,14
1,36,3,1,2,491.1,8500.0,0.0577764705882353,17.56,0,0,10,0,28266,0.742,38
1,36,2,1,1,317.93,4750.0,0.06693263157894737,10.78,0,0,12,0,8300,0.38799999999999996,25
1,60,4,0,1,76.96,1667.0,0.04616676664667066,4.56,0,1,3,0,459,0.034,24
0,36,4,0,2,162.87,2250.0,0.07238666666666667,20.22,2,1,6,0,1002,0.278,21
1,60,4,2,2,195.91,4208.333333333333,0.04655287128712871,17.23,1,0,9,0,6269,0.606,21
1,36,4,1,2,508.84,3500.0,0.14538285714285715,14.34,0,0,7,0,8644,0.47,15
1,36,2,10,1,626.36,6880.833333333333,0.09102967179362965,20.19,0,3,9,0,13469,0.797,19
1,36,4,6,1,77.11,2631.4166666666665,0.02930360705576844,8.21,0,1,5,0,2927,0.418,21
1,60,3,10,2,294.01,4500.0,0.06533555555555555,8.36,0,0,8,0,15639,0.509,15
1,36,2,0,3,91.26,4333.333333333333,0.021060000000000002,0.48,0,0,16,0,841,0.495,38
1,36,3,3,1,302.1,10833.333333333334,0.027886153846153845,6.21,0,2,8,0,5322,0.657,12
1,36,2,3,3,234.36,6891.666666666667,0.034006287787182586,12.99,0,0,10,0,9880,0.611,27
1,36,3,10,1,311.02,5017.0,0.06199322304165836,6.14,0,0,4,0,3373,0.312,12
1,60,3,1,3,226.15,4166.666666666667,0.054276,21.34,0,0,7,0,4635,0.45,19
1,36,2,2,3,184.23,1500.0,0.12282,17.87,0,1,11,0,5941,0.177,18
1,36,2,2,1,197.72,3500.0,0.056491428571428574,13.31,0,0,8,0,3013,0.235,12
1,36,3,1,3,298.21,5833.333333333333,0.051121714285714284,10.83,0,1,11,0,9237,0.414,25
0,36,2,8,1,78.38,3333.3333333333335,0.023513999999999997,15.75,0,2,12,0,13620,0.299,28
1,36,2,2,1,140.56,2500.0,0.056224,18.36,0,2,9,0,3368,0.327,14
0,36,4,10,2,807.53,4548.166666666667,0.1775506614386749,17.41,0,0,8,0,28559,0.732,14
1,60,3,0,3,390.56,5833.333333333333,0.06695314285714286,18.24,0,2,8,0,18875,0.32799999999999996,18
1,36,2,6,3,120.77,3200.0,0.037740625,24.06,0,0,4,0,1714,0.0016,7
0,36,3,0,2,57.14,5700.0,0.010024561403508773,24.56,0,0,7,1,3620,0.342,36
1,60,3,4,2,430.4,7833.333333333333,0.054944680851063826,1.89,0,3,4,0,4747,0.297,14
1,60,2,10,2,673.11,11000.0,0.06119181818181818,13.42,4,0,7,0,33637,0.77,24
1,36,2,8,1,162.8,2083.3333333333335,0.078144,7.06,0,3,6,0,3780,0.19399999999999998,13
1,36,2,2,1,307.67,4100.0,0.07504146341463415,7.37,2,0,9,0,14421,0.838,26
1,60,3,1,2,389.03,12500.0,0.031122399999999998,9.72,1,2,21,0,21585,0.406,49
0,36,2,5,1,46.16,3471.0,0.013298761163929702,16.13,0,0,13,0,13491,0.78,31
1,60,2,10,2,489.57,7500.0,0.065276,26.33,0,0,13,0,35683,0.593,25
1,60,2,10,1,356.81,4741.666666666667,0.07524991212653778,12.32,1,0,4,0,17626,0.89,22
1,36,3,3,3,717.65,13333.333333333334,0.05382375,2.74,0,2,12,0,28318,0.584,21
1,36,3,10,1,682.08,41666.666666666664,0.016369920000000003,8.17,0,2,14,0,59777,0.863,47
1,36,3,2,1,191.06,4291.666666666667,0.04451883495145631,24.33,0,0,11,0,7244,0.228,23
1,60,2,0,2,222.57,5416.666666666667,0.04108984615384615,17.1,0,3,9,0,285,0.35600000000000004,32
0,36,2,0,1,41.17,400.0,0.102925,13.75,0,0,7,0,0,0.114,9
1,60,2,2,3,256.04,7291.666666666667,0.03511405714285715,6.76,0,0,4,0,0,0.6998,8
1,36,2,0,1,32.58,1666.6666666666667,0.019548,21.3,0,1,16,0,2800,0.892,52
1,36,3,5,1,106.32,8583.333333333334,0.012386796116504853,10.28,0,0,9,0,6073,0.264,16
0,60,3,2,2,285.29,7500.0,0.03803866666666667,0.77,3,0,4,0,672,0.32,33
1,36,4,2,3,279.76,2000.0,0.13988,9.5,2,1,9,0,3165,0.604,27
1,60,3,0,2,276.95,8333.333333333334,0.033234,17.75,0,1,8,0,37289,0.489,22
1,36,2,0,1,148.52,2666.6666666666665,0.05569500000000001,19.95,0,0,11,0,4901,0.303,23
1,36,3,6,3,206.21,2764.0,0.0746056439942113,9.59,2,0,10,0,6642,0.519,26
1,36,2,10,3,527.51,5833.333333333333,0.09043028571428571,6.55,0,0,4,0,11192,0.777,6
1,36,2,0,1,121.31,2250.0,0.05391555555555556,19.82,0,1,7,0,8047,0.23600000000000002,22
1,36,3,10,1,122.4,4500.0,0.027200000000000002,19.82,0,1,6,0,3071,0.129,18
1,36,2,1,3,33.21,2900.0,0.011451724137931035,20.69,0,2,11,0,4641,0.773,27
1,36,3,1,1,31.06,8916.666666666666,0.0034833644859813087,0.96,0,1,20,0,4938,0.019,35
1,36,4,5,2,655.92,3476.4166666666665,0.18867703813792938,6.1,0,0,4,0,336,0.015,25
1,36,2,1,2,528.22,25000.0,0.0211288,7.6,0,0,10,0,41491,0.609,21
1,36,2,0,1,176.58,1560.0,0.1131923076923077,16.22,0,0,3,0,8034,0.9129999999999999,14
1,36,2,7,1,491.03,7000.0,0.07014714285714285,12.97,0,0,13,0,10895,0.34299999999999997,22
1,36,3,6,1,151.13,3250.0,0.04650153846153846,10.83,0,6,12,0,29129,0.483,18
1,36,2,9,2,154.18,4583.333333333333,0.03363927272727273,2.88,0,0,3,0,4676,0.215,17
0,36,2,3,1,342.29,2083.3333333333335,0.1642992,13.73,0,0,13,1,10564,0.7240000000000001,15
1,36,3,5,1,324.51,5448.25,0.05956224475749094,14.82,0,1,10,0,0,0.0,33
1,60,3,0,3,353.74,5416.666666666667,0.06530584615384616,4.62,0,0,13,0,11594,0.382,17
1,36,3,5,3,491.01,4975.0,0.09869547738693467,15.28,0,1,5,0,10247,0.545,8
1,36,2,3,1,811.56,23916.666666666668,0.03393282229965156,13.89,0,2,15,0,43922,0.657,39
1,60,2,10,2,907.73,10666.666666666666,0.0850996875,12.27,0,0,7,0,29759,0.973,14
1,36,4,4,1,65.6,2292.0,0.028621291448516578,21.6,0,0,5,0,2375,0.409,10
1,36,3,2,1,155.56,7916.666666666667,0.019649684210526316,20.84,0,0,11,0,6090,0.5429999999999999,44
1,36,3,10,2,530.15,4167.0,0.12722582193424525,19.03,0,4,8,0,10740,0.40399999999999997,21
1,36,2,0,2,91.79,1250.0,0.07343200000000001,7.12,0,0,6,0,2662,0.951,10
0,60,3,10,2,543.44,5224.583333333333,0.10401595023526598,3.79,0,0,11,0,7074,0.155,31
1,36,2,0,1,206.79,2100.0,0.09847142857142857,20.05,0,0,3,0,0,0.0,11
1,60,3,10,1,237.43,5416.666666666667,0.04383323076923077,18.28,0,3,14,1,30532,0.787,32
1,36,2,7,1,296.1,8333.333333333334,0.035532,1.2,0,3,2,0,4000,0.8,14
1,60,2,3,2,153.48,5727.0,0.026799371398638028,14.93,0,2,8,0,2129,0.3,12
1,36,4,6,3,614.26,4250.0,0.14453176470588236,25.22,0,0,7,0,23932,0.581,21
1,36,2,1,2,713.49,8333.333333333334,0.0856188,12.65,0,3,14,0,6939,0.314,25
0,36,3,2,2,870.71,7875.0,0.11056634920634921,18.5,0,3,21,0,31827,0.5379999999999999,32
1,36,2,0,1,568.93,6250.0,0.09102879999999999,14.15,0,1,4,0,4071,0.302,6
1,36,2,10,1,60.32,2500.0,0.024128,3.6,0,0,7,0,0,0.0,15
1,36,2,10,1,41.22,2166.6666666666665,0.019024615384615386,22.15,0,0,7,1,7530,0.768,20
1,60,2,10,3,540.61,9166.666666666666,0.05897563636363637,13.57,0,1,14,0,21357,0.9229999999999999,36
1,36,2,1,3,636.75,7916.666666666667,0.08043157894736842,7.58,0,0,11,0,14006,0.203,26
0,36,3,10,1,217.95,6250.0,0.034872,6.98,0,0,10,0,14778,0.8029999999999999,45
1,60,3,10,3,624.95,11666.666666666666,0.05356714285714286,24.17,0,0,24,0,39254,0.631,54
1,60,3,5,2,662.95,10416.666666666666,0.06364320000000001,10.67,0,0,13,0,12313,0.324,30
1,60,4,6,2,451.8,3833.3333333333335,0.1178608695652174,0.39,1,0,10,0,1104,0.024,24
1,60,3,2,3,270.27,4666.666666666667,0.057914999999999994,13.11,0,0,12,0,12736,0.624,18
1,60,4,4,3,336.72,2500.0,0.134688,18.84,0,1,15,0,13155,0.441,23
1,60,3,2,2,473.98,5166.666666666667,0.09173806451612904,23.83,0,1,19,0,18671,0.466,31
1,36,2,4,3,424.8,5416.666666666667,0.07842461538461538,11.67,0,0,7,0,15903,0.8640000000000001,9
1,36,3,10,2,365.23,6666.666666666667,0.0547845,10.95,0,0,14,0,3289,0.04,28
1,60,2,2,3,364.47,3583.3333333333335,0.10171255813953489,11.36,0,0,7,0,13945,0.877,21
1,36,3,10,1,180.67,7500.0,0.02408933333333333,21.73,0,1,13,0,33613,0.5429999999999999,33
1,60,3,5,2,640.16,8300.0,0.07712771084337348,5.17,0,3,13,1,15459,0.593,18
0,60,3,10,2,519.86,7500.0,0.06931466666666666,6.55,0,0,23,0,14598,0.613,40
1,36,3,10,2,333.15,7500.0,0.044419999999999994,22.47,0,2,22,0,61374,0.618,41
1,60,3,8,2,617.16,7666.666666666667,0.0804991304347826,14.11,0,3,15,0,28748,0.6409999999999999,31
1,60,3,10,3,203.6,7426.833333333333,0.02741410650568883,7.67,0,0,17,0,5633,0.847,38
0,36,4,1,1,441.6,3307.4166666666665,0.13351810325279045,24.04,0,0,8,0,20688,0.915,25
1,36,2,4,1,311.1,2500.0,0.12444000000000001,5.4,0,0,7,0,5270,0.243,16
1,60,3,5,1,110.5,8082.0,0.013672358327146746,15.7,0,0,9,0,23441,0.934,35
1,36,2,4,3,365.23,5000.0,0.073046,7.96,0,0,9,0,2026,0.08199999999999999,25
0,36,2,2,3,98.85,3600.0,0.02745833333333333,3.94,0,2,4,0,6161,0.677,5
1,36,4,0,1,316.11,7583.333333333333,0.04168483516483517,2.94,0,0,7,0,10373,0.287,29
0,36,3,0,1,96.79,2083.3333333333335,0.0464592,1.87,0,3,5,1,452,0.026000000000000002,15
1,36,3,10,3,61.34,6000.0,0.010223333333333334,19.08,0,1,6,0,4712,0.312,15
0,36,2,0,3,115.77,2500.0,0.046307999999999995,9.36,0,0,6,0,2816,0.45799999999999996,8
1,36,2,1,1,96.7,2666.6666666666665,0.0362625,17.06,0,2,9,0,4779,0.201,13
1,60,3,6,1,246.15,3750.0,0.06564,6.75,0,0,9,0,1132,0.09300000000000001,12
1,36,2,10,3,335.07,5900.0,0.05679152542372881,3.56,0,0,5,0,7878,0.716,20
1,36,3,5,2,563.23,7433.7,0.07576711462663277,11.1,1,0,6,0,17852,0.66,18
0,60,2,5,2,452.98,3000.0,0.15099333333333334,10.33,0,0,5,0,13905,0.35100000000000003,12
1,36,2,6,1,196.78,2640.0,0.07453787878787879,11.02,1,3,7,0,4293,0.29600000000000004,25
1,36,3,10,1,158.5,4166.666666666667,0.03804,20.45,0,2,9,0,11781,0.589,14
1,60,2,5,2,612.72,30666.666666666668,0.01998,0.09,1,0,8,0,3447,0.122,9
1,36,3,1,1,283.18,3013.0,0.09398606040491204,9.23,0,1,4,0,364,0.121,6
1,36,3,9,1,327.36,5667.0,0.05776601376389624,12.63,0,0,14,0,9959,0.37799999999999995,39
1,36,2,3,1,303.16,3916.6666666666665,0.07740255319148936,6.97,1,0,8,0,4978,0.58,12
1,36,2,0,3,71.02,1500.0,0.04734666666666666,6.27,0,2,4,0,2527,0.281,5
1,36,2,2,1,493.67,4000.0,0.1234175,19.23,0,1,11,0,18708,0.6679999999999999,31
1,36,3,10,3,329.72,8500.0,0.03879058823529412,11.34,0,2,6,0,11366,0.625,18
1,36,3,10,2,1196.05,13666.666666666666,0.08751585365853659,14.08,0,3,23,0,9523,0.11800000000000001,77
1,36,2,3,1,112.04,4000.0,0.02801,6.25,1,0,4,0,1730,0.41200000000000003,4
1,36,2,1,1,227.09,4437.5,0.05117521126760564,22.11,1,0,11,0,8839,0.804,20
1,36,2,6,3,155.05,3500.0,0.044300000000000006,8.46,0,0,7,0,2103,0.376,12
1,36,3,3,1,121.31,4295.0,0.028244470314318978,16.27,0,0,11,0,14799,0.425,31
1,36,3,2,1,334.43,6000.0,0.055738333333333334,17.55,0,1,18,0,25126,0.591,49
1,36,2,4,2,387.63,4166.666666666667,0.0930312,2.83,0,1,7,0,1067,0.039,14
1,36,3,0,1,93.57,3300.0,0.02835454545454545,0.91,0,1,5,0,1139,0.271,37
1,36,2,0,3,249.44,5000.0,0.049888,7.06,0,1,10,0,5461,0.266,13
1,36,4,10,1,32.23,4166.666666666667,0.0077351999999999985,7.46,0,0,3,0,4876,0.813,13
1,36,2,3,1,272.95,2750.0,0.09925454545454546,12.22,0,1,18,0,4105,0.073,44
1,36,2,1,1,90.65,4583.333333333333,0.01977818181818182,12.07,0,0,11,0,19336,0.7959999999999999,28
1,60,3,10,3,291.76,9583.333333333334,0.030444521739130433,13.17,0,0,13,0,67133,0.863,24
1,36,3,9,2,488.4,25500.0,0.019152941176470588,0.46,1,4,14,0,4068,0.085,27
0,36,3,10,3,99.03,6399.416666666667,0.015474847967913742,17.72,0,0,13,1,21057,0.675,25
1,36,2,5,1,185.24,3833.3333333333335,0.048323478260869565,29.43,0,0,17,0,14442,0.203,35
1,60,4,5,1,320.43,4000.0,0.0801075,21.48,0,2,8,0,20797,0.625,16
1,60,2,1,3,103.31,2500.0,0.041324,19.6,0,3,5,0,1802,0.501,8
1,60,2,3,2,417.03,3750.0,0.11120799999999999,24.05,1,1,4,0,4041,0.612,11
1,36,2,10,3,536.22,6000.0,0.08937,11.57,0,0,10,0,17966,0.907,16
1,36,2,3,1,208.97,2583.3333333333335,0.0808916129032258,11.26,0,0,8,0,5446,0.7070000000000001,13
1,60,2,4,1,202.23,3750.0,0.053928,10.61,0,0,8,0,8664,0.41700000000000004,13
1,36,4,0,1,162.73,3500.0,0.04649428571428571,8.69,0,0,13,0,3731,0.166,28
1,36,3,3,1,345.88,3500.0,0.09882285714285714,7.94,0,0,6,0,8658,0.522,10
0,60,2,3,3,332.18,3916.6666666666665,0.08481191489361703,11.06,1,0,7,0,2823,0.495,10
1,36,2,4,1,215.57,7000.0,0.030795714285714284,18.1,0,1,10,0,14575,0.364,30
1,36,3,5,2,529.75,3417.0,0.15503365525314602,15.31,0,3,11,0,19604,0.433,16
1,36,2,7,1,285.95,4000.0,0.0714875,16.35,0,3,15,0,9348,0.222,18
0,36,3,2,2,510.37,4333.333333333333,0.11777769230769232,10.96,0,0,12,0,2652,0.039,23
0,36,2,0,1,70.25,1041.6666666666667,0.06744,14.4,0,1,3,0,458,0.9159999999999999,3
